,Username,sentiment
0,01_Rahul_01,-0.5
1,01fresa1,0.0
2,0827Huijie,-0.8999999761581421
3,0AjfK55EbP8Esjq,0.30000001192092896
4,0xLavezzi,0.4000000059604645
5,22cnfKtf1cTtYEu,0.20000000298023224
6,29EZVfvStbe8cge,0.30000001192092896
7,34Seyyah34,-0.10000000149011612
8,39832e711885484,0.0
9,3pagethismac,0.30000001192092896
10,4typica1,0.30000001192092896
11,6Million5,-0.30000001192092896
12,7g6ej0Fg8AFQtgw,0.30000001192092896
13,9Rui0,0.30000001192092896
14,ABDULMO18946925,0.0
15,ACannacigar,0.20000000298023224
16,APeacefulMan808,-0.4000000059604645
17,A_Secret_Legend,0.10000000149011612
18,Abbahtiey,-0.30000001192092896
19,Abdoull72465148,0.30000001192092896
20,Abdu_llah33,0.20000000298023224
21,AbdulRe52336303,0.0
22,Abhijeet77,0.20000000298023224
23,Abhishek__1435,0.0
24,Abubaka23593094,0.0
25,AdamJon36056123,-0.800000011920929
26,Adarshp01254613,0.30000001192092896
27,AdinkrahOliver,0.4000000059604645
28,AdityaSreeram_,0.30000001192092896
29,AdrianBM27,-0.10000000149011612
30,Adriana65737260,0.4000000059604645
31,Adv3ntur0us,-0.10000000149011612
32,Affiliategent,0.6000000238418579
33,AfiZied1,-0.30000001192092896
34,AhmadZiaPoya01,0.10000000149011612
35,AhmedGo85767506,0.30000001192092896
36,AhmedMo68189312,0.30000001192092896
37,Ahmedsaltah129,0.30000001192092896
38,AkagiKazunori,0.20000000298023224
39,AkiraClark86,0.30000001192092896
40,AlanWillisr,0.10000000149011612
41,Alanm330,
42,AlejandroDCrist,0.30000001192092896
43,AliAlsayadi3,
44,AlsubaieA_,0.10000000149011612
45,AmiraAxmed,0.0
46,AmmadayLio,0.0
47,AmmarMumtaz23,0.30000001192092896
48,Amo087,0.0
49,AmroyyI,-0.800000011920929
50,Anasbokhari321,-0.30000001192092896
51,Andrsfelipemc1,0.5
52,AndyMurray1979,0.0
53,AnfochLei,0.4000000059604645
54,AngelDavidMon16,0.4000000059604645
55,Angelin49099294,0.30000001192092896
56,Anguish79,0.20000000298023224
57,Anitapeaches729,0.0
58,AnjanXword,0.30000001192092896
59,Ankitpatelanand,0.0
60,AnupSha01432776,0.30000001192092896
61,AnveshMeda,0.20000000298023224
62,AppleReall,0.5
63,Aravinth_G,0.10000000149011612
64,ArsalIqbal,-0.20000000298023224
65,AshishT64898181,0.0
66,Asmaa96669651,0.20000000298023224
67,AtatAbdo,0.30000001192092896
68,AthulSidhartha1,0.30000001192092896
69,AyobamiJohn15,0.0
70,BOSHYGAMER32,0.0
71,BProssi,0.0
72,Babanggida1,0.800000011920929
73,BadrGom17924445,0.20000000298023224
74,BanarasJani,-0.10000000149011612
75,BaraaMHasan,0.0
76,BarryRittberg,0.20000000298023224
77,BebetoYu,0.800000011920929
78,BeetleB76847369,0.0
79,BenZ_190,-0.5
80,Benny_Blanco_D,-0.8999999761581421
81,Berry771717,0.699999988079071
82,BlueDressButler,0.10000000149011612
83,BobCarp24942808,0.20000000298023224
84,Boblogan1949,-0.30000001192092896
85,Bohua_Tseng,0.30000001192092896
86,BoofyBish,0.0
87,Boston61409181,-0.20000000298023224
88,Bp6Eg2,0.30000001192092896
89,BrunoWong67,0.30000001192092896
90,Bryan79618586,0.0
91,Btruppert,0.0
92,BudRife,-0.4000000059604645
93,BulkySpike,-0.20000000298023224
94,CAPTAINPLANETGH,-0.30000001192092896
95,CARERA5,0.10000000149011612
96,CCW636,0.20000000298023224
97,CH7l5,0.30000001192092896
98,CMomed,0.30000001192092896
99,Calvinofficia,
100,CamerasBCP,0.20000000298023224
101,CameronTullis01,0.5
102,CampbellWhare,
103,CarlaRetamal9,-0.30000001192092896
104,CarlitosVeraL4,0.10000000149011612
105,ChHamza40605053,0.30000001192092896
106,Chandan29050700,0.0
107,Chandu25486691,0.20000000298023224
108,ChaoKirby,-0.5
109,ChinmayBonde999,-0.10000000149011612
110,Chris06417508,0.699999988079071
111,ChrisSivertson,-0.10000000149011612
112,Christ1477,0.30000001192092896
113,Christi88167489,-0.10000000149011612
114,CinQsePt7,0.0
115,ComedyVechy,0.5
116,Constanzapor,0.30000001192092896
117,CredibleDey4You,-0.30000001192092896
118,Crippling_Music,0.6000000238418579
119,Crypto_Neews,0.0
120,CsarAle55956865,
121,CydenJan,0.0
122,DDuckett_,0.0
123,D_Kaidiri,0.30000001192092896
124,DanielJ2029,0.5
125,DanielM75354768,0.0
126,DaniloS56233244,0.8999999761581421
127,Daniyal6786,0.8999999761581421
128,DannyL39766581,0.6000000238418579
129,Dannytheophilu1,0.10000000149011612
130,Danzdiesel1,-0.800000011920929
131,DebbyPearl11,0.30000001192092896
132,DennisPereira30,0.30000001192092896
133,Dhinakar_ofl,0.30000001192092896
134,DiegoEliasPione,0.4000000059604645
135,DigifyPC,0.30000001192092896
136,Digital_Securit,0.20000000298023224
137,Digitalpreetam,-0.30000001192092896
138,Discordinated22,-0.10000000149011612
139,DnaAndrea,0.30000001192092896
140,Doc_Marty1985,-0.20000000298023224
141,Dossantos1107,0.0
142,DrApple01,0.5
143,Draydxc,0.0
144,DuckMaster574,0.10000000149011612
145,Dunkey661,0.0
146,EBarbucci,0.20000000298023224
147,Efe_3850,-0.20000000298023224
148,Element26026078,0.0
149,ElineOffical,-0.30000001192092896
150,Elpo_locruzz,0.0
151,EminEmAwesom,0.0
152,Emmadegreat_,0.4000000059604645
153,Emperor_Coquito,0.30000001192092896
154,ErnestoMarey,0.699999988079071
155,EssDotJy,-0.20000000298023224
156,EthanAllenbaugh,0.0
157,Ezragrx,0.20000000298023224
158,FFFlores,0.0
159,FX83362540,0.0
160,FaartArt,0.5
161,Faisalr79437108,-0.20000000298023224
162,FaizFortune,0.20000000298023224
163,FaizanK15655285,0.30000001192092896
164,Farouk_Midoun,-0.20000000298023224
165,Fawnlake_1,0.30000001192092896
166,FeralSpaceTiger,0.0
167,Fernblak,0.0
168,FirstToddJones,-0.10000000149011612
169,FishytFamily,0.0
170,Fortune_Cheng,-0.10000000149011612
171,Friez360,-0.800000011920929
172,GCGCameron,0.10000000149011612
173,GRavanaaaAaaa,-0.10000000149011612
174,GabeEstrada11,0.0
175,Gadget1Geeks,0.30000001192092896
176,Garry31101982,0.8999999761581421
177,GeorgeHagdy,-0.4000000059604645
178,Giovane48055181,0.30000001192092896
179,GirolamoMele,0.30000001192092896
180,GrizTech1,-0.10000000149011612
181,Guiller91271856,0.30000001192092896
182,HabuTsari,0.30000001192092896
183,Hamid75864786,-0.30000001192092896
184,Hannahmaryss,0.20000000298023224
