Username,sentiment
Moo44740782,0.300000012
MostFakeWhoReal,0
MoulandDamien,-0.800000012
Mourningdove48,0
MrBPRaj,-0.100000001
MrMoobYaaj,0
MrMuham91067155,-0.600000024
MrPipsqueak2001,0.100000001
MrTopJuan,-0.200000003
Mr_Elibariki,0.300000012
Mrnobody02121,0.400000006
MrsP_is_online,0.600000024
Mrs_Reynolds23,0.400000006
MsVino5,0.5
MsafiriMajenzi,
MubasherMma,0.400000006
Muhamma01745643,0.400000006
Muhamma25578704,0.5
Muhamma75798554,0
Muhamma83837716,-0.100000001
Muhamma92010459,0
Muhamma97805570,0
Muhammadjawad__,0.300000012
MukailaOlaleka4,-0.200000003
MukeshAd441261,0.100000001
Mukeshs49455682,-0.300000012
Mukhlismukh1,0.300000012
MukundiMahode,0
MunyukiComfort1,0.300000012
MurariMaxwell,0
MusabuIbrahim,0.300000012
Muvahoodnmayhem,0.5
MyDream23270040,0.800000012
MynexCZE,-0.600000024
Mysticism88,0.5
NMoore927,0
NRugroden,0
NSarfowa,0.600000024
NXTUnboxing,0
NYFatherOf3,0.5
NargisNawab1,0.100000001
NasaHumphrey,0
Nasirkaleembhat,-0.100000001
Natalia98829570,0.699999988
Nate69605082,0
NatiYeGet,-0.200000003
NaveedMairvi3,0.100000001
Naveenreddy2005,-0.5
NavyVet_Mike,0.200000003
NazimBakkar,-0.5
NeilNihilist,0
NellyOcker,-0.100000001
NewLifee5,0
News2Twt,0
Newworld2xxx,-0.600000024
NgTalacha,0.699999988
Nice_don11,0
NicholasHallid1,0.600000024
NickRashed,0
NicoleJatan,0.5
NifemiTg,-0.100000001
Niftyspooksnft,-0.200000003
NigelBu24565618,-0.400000006
NikkiAmour444,-0.300000012
Nikkif404,0.300000012
NipunDulanjana6,0.300000012
NishanthIssac,0.899999976
NissyUfedo,0.600000024
Nitraram2013,0.100000001
NocturnalTimes,0.200000003
NoelTorres93,0
NonsoOflife,-0.600000024
Notabean87,0.300000012
NsibambiRonald,0.899999976
NunaMin38775858,-0.100000001
NuwamanyaAntho9,-0.300000012
OCanines,0.400000006
OJOOMOTOSHOMOS1,-0.800000012
OLAHESMAN,0.600000024
OMG_Cruz,0
OMORUYIDESTINY7,-0.100000001
ONeilGayle1,0.100000001
ObatimehinMoses,0.100000001
OdogwuOdogwu4,-0.200000003
Ofosu21141634,-0.100000001
Ogah08288372,0
Oiiioo13,-0.699999988
OladipupoRokee,0.300000012
Olalekan_333,
Olaleye11270451,0.400000006
Olamilexile709,-0.200000003
Olazeks,-0.200000003
Olivia2Taylor,0.100000001
Oluwadamie2,0
Oluwafemiyung,0
OluwaseunAra16,0.800000012
Omer4783,0.300000012
OmranAh01872033,0.300000012
OnesimoNdomba5,
OnstottJC,0.300000012
OnurbAnbu,0
OnyxOva,0
OnyxSunshine,0.699999988
OrangeBowlCane,0.200000003
Osadok02,0.300000012
OsseiranG,0.400000006
OszGabor61,
OtooAmoh,0.300000012
Ousmane50980112,0.300000012
Owolana3,-0.200000003
OyetundeSunkan3,0
PAPNZAC123,0.300000012
PAhoundji,0.200000003
PGladlee,0
PMCroninHudson,-0.200000003
PNnabundo,0
PRINCEK24256285,0.300000012
PRK_ON,-0.100000001
PabloPrado29,-0.100000001
Pachwood1,0
PainterMarcelo,-0.200000003
PalashNandy14,0.100000001
Paliconeko,0.800000012
PamNC1748,0.600000024
Paranho04703073,0.699999988
ParipurnSharma,0
Park_YuriSin,0.899999976
Pasta_Mei,0.100000001
Patrici53812161,0.400000006
PatrickBartho14,0.5
PatrickOnyebuc,0.100000001
Patrishaa09,0.600000024
PaulGuarino1980,-0.300000012
PaulaRM20036395,0.5
PauloPeters9,0
Pausereact,-0.300000012
PaviszR,0.100000001
PavlekJ,0.300000012
Peacefulrider55,0.100000001
Peacelove75,0.5
PeggyMu73697792,-0.300000012
PeppoClown_,-0.200000003
PetatanPetataN,0.699999988
Peter40441908,
Petergb3,-0.300000012
PeterliuD,0.300000012
Phantomx84,0
Phee44,0.400000006
PhilPROCMD,0.100000001
PickVitaminUSA,0.400000006
PillowsStacy,0.200000003
Pinaman1991,0.100000001
Piranha_Halo,0.100000001
PizzaDad3,0.5
Pkr1406,0.899999976
PoinkyPrizes,0.400000006
PokechopPickens,-0.300000012
Ponkky___,-0.200000003
Pontiacguy22,-0.100000001
PoornimaSKumar_,0.699999988
Porone17,-0.100000001
Prahlad2520,0.200000003
PrajinAshok,0.200000003
PrathamArunGaik,0.300000012
Prathampatil70,0.300000012
Preciou86412715,0.100000001
Promisechuks19,-0.300000012
Promxxypromise4,-0.200000003
ProudGrandad58,0.699999988
ProudMutoro1,-0.400000006
Psalmjosh11,-0.5
Puffling_Moru,0.300000012
Pussycat421,-0.100000001
Pyare_Afzal2,-0.400000006
QPthewelder,-0.5
Qsenb2,0
QueenJwin,0.200000003
QuickQuickie,0.100000001
RAJKISH46539891,0
RFlexes,0.5
RRR71971223,0.600000024
RSN80,-0.200000003
R_Len999,0
RaRoDash89,0
RacherlaSampath,0.200000003
Racheybby13,0.5
Racho_bacho13,0.5
Raghod_98,-0.800000012
RahulSi83177795,0.300000012
RaiDutt58778843,0.300000012
Rair111,-0.200000003
Raj23223249,0.5
Rakib__Patwary,0
RamalanManna,0.5
Ramirr3Leonardo,0.400000006
RamseyAsphalt,0.5
RanaZahidNazir1,0.100000001
RandomAssFactz,-0.100000001
Ranjith37221655,0.600000024
Rastadef,0.100000001
RealChrisVoigt,0.200000003
RealLife_Fact,-0.300000012
RealNHawthorne,0
RealPiggyPaps,-0.200000003
Real_Harris__01,0.899999976
ReallyLoh,0
RebeccaJoiner17,0.699999988
RecondoJohn,0.400000006
RecreatedTweets,0.100000001
Reddawn0028_PS5,-0.300000012
ReenkuRohit,-0.400000006
ReggySiswana,0.200000003
ReginaMuse1,-0.200000003
Reinmeka_23,0.100000001
RhondaC64156264,0.899999976
RiThread,0.5
RiaHannam,0.200000003
Riccas12,0.100000001
RichardKassars,-0.100000001
Ridwan13486557,0
RishabM50804835,-0.600000024
RishubGaming,0.200000003
RizzLockPlays,0
Rn201201,0.899999976
Robert148583493,-0.400000006
RobertKakuru10,0.100000001
RobertWMiller13,-0.200000003
Robinbare,0.100000001
RockerBblue420,0.5
RocketSenpai13,0.400000006
RoddCunningham,0.699999988
RoderickBajill3,0
RodolfoPartid10,0.100000001
RodrigueNoupeu,-0.100000001
Rohan_c__r,0
Rohanrm2013,0.200000003
RojasYevelin,0.300000012
Rolando00120611,0.800000012
RomyOBKC,0.400000006
RonLackore,0.300000012
RonPGoldstein,0.400000006
RonVoorhees3,0.100000001
RonnielOlinares,0.600000024
RooRoodle,0.400000006
RoshanV42413589,-0.5
RowenCampbel,0
RoyF222,0.200000003
RozuOfMay,0.400000006
RuttabH,0.200000003
Ryan50323650,-0.100000001
RyanSharp_87,0
Ryan_zamani1,0
Ryanmasters16,-0.100000001
SAAleinikov,0.100000001
SASujon3220F,0.200000003
SATAN666MANTRA,0.300000012
SBHATTA52712737,0.300000012
SCGameZone,0.300000012
SHAFIQHAIDER45,0.300000012
SHosseinRad1,0.800000012
SINa46458239,0.300000012
SPINOGAMERYT_1,0.200000003
STbrandon17,-0.200000003
SUNDAYALECHENU2,0.800000012
SUNOFOLDKINGS,-0.400000006
SYLLAALLASSAN20,0
SabirSh28706258,0.200000003
Sabrina59506677,0.300000012
SadiesMagicShow,0
SafyAdnanKhan1,0.300000012
Sahilnoor123,-0.300000012
SaidJum59417433,
SaiffM99,0.300000012
Saimon66034480,0.100000001
Saint_Soul1,-0.300000012
SajanMadhusank1,-0.100000001
Sajjy_rics,-0.200000003
SalesSerice1,0.800000012
SalimAAlhuseini,0.200000003
SalmanS69398262,-0.600000024
SamHend66991822,-0.100000001
Sam_my08,-0.5
Saman39322419,0.100000001
Samanth68596458,0
Samarthsharma04,0.600000024
Sameer_rehman1,0.300000012
SamehMa27348990,0.300000012
SameulShetty,0
SamirSakibArnob,0
SamuelMaisuma1,0.100000001
SamuelO54441077,0.100000001
SamuelRunnacles,0.200000003
Samy_jheon,0
SandClubs,0
Sandrasgotgame,0.200000003
Sandym5555,0.5
Sanjeew21203442,0.5
SarahHu10169858,0.100000001
Sarisci95,0.300000012
SarvagyaJain08,0.100000001
Sasha672633876,0
Saul99574588,-0.600000024
ScR1987DG,0.300000012
SeanMcClain_1,-0.100000001
Seandonn07,0.200000003
SearchFastFix,0.300000012
SebastianHappy2,0.899999976
SecondsAheadPro,0.400000006
SelectSimo,0.100000001
Selina_LeeCN,0
SenpaiMakaveli,-0.200000003
SeynFNBR,-0.600000024
Sg91An,0.300000012
ShaboigenLOL,0.600000024
Shamcy2318,0.300000012
ShanellGovende1,0.400000006
Shannon500K,0.200000003
ShannonShenanig,0.100000001
Shaukat15962272,0
ShaunTeasley,0
SheCooked,0.400000006
SheikhNajamPS,0
ShereyarAwan,0.899999976
SheunzyTech,-0.200000003
ShihaKazi,0
Shilabora,0.100000001
ShimlyFaisal,0
ShiningStormS7,0.400000006
Shohan8706,0
ShoronIbnFaruk,0.100000001
Shugalicious_24,-0.100000001
Sincere59408881,0.100000001
Singh1557814Up,0.300000012
SittingBeast,-0.400000006
SiyadFaiz,0.200000003
SkAftabuddins,0.400000006
SkippyBigBoy,-0.100000001
Skraps75,0.300000012
SladeRuble,0.300000012
Slimany_,-0.200000003
Sm0ke81x,0.300000012
SmartestDumbas,-0.5
Sn0t_Funnie,0.300000012
Snorktastic,-0.200000003
SoburAl43454796,0
Sof___t,0
SomeEnglishGuy,0
SoutyortS,0.300000012
SpaxUg,-0.5
Spidergirl_SRK,0.400000006
Spruce__Team,0.600000024
Spyro_Kai,0.300000012
SquishMeDead,0.300000012
Srabont61997329,0
SrijithSivakum1,0
Srom_Da,-0.200000003
SserunkumaJuli3,0.899999976
StBathow,0.400000006
StacieS013,0.400000006
StacyGiacosa,0.400000006
Stano444,0.100000001
StarcallerDrgn,0
StayAtHomeSuzie,0.400000006
StealthyVampyre,0
StefanRafailov,0.300000012
Stefano40113116,-0.400000006
StefanoHawk,-0.100000001
Steph_MR3,0.100000001
Stephan36712838,0
StephanieSundaz,0
StephenRH18,0
Stevega03898749,-0.100000001
StevenLSharp1,0
Stonkman14,-0.200000003
Stormslion,0.200000003
Strkr09_tomaz,-0.300000012
Subramoniam07,0.200000003
SuburbnSyndicat,0
SugarBo84333805,0.400000006
Sugarbearelkins,0.200000003
Sujan39213658,0.100000001
Sulaco78,0.200000003
Sunny10355645,0
SupernovaChrisN,0.100000001
Sureshj46609014,0.300000012
SurfBoardSister,0.400000006
SuryaNa21778036,0.300000012
SusanMY7,-0.300000012
SusieWie,0.300000012
SuzDoesReviews,-0.400000006
SuzLanders,0.400000006
SweetNeicy44,0.5
Syed_2269,-0.5
T360E,0.100000001
TAKODARA1998,0.300000012
TDivasha,-0.300000012
TMihajlovski,-0.200000003
TNSTUDRICEMAN,0.200000003
TOQOHO,0.5
TRU_Affiliated,0.100000001
Tabitha14484166,0.400000006
TabithaOnumah,0.200000003
TaiThai12,0.100000001
Takingitallut,0
TamirYakobov,0.400000006
Tamjidtam17,0.100000001
TannerCornell5,0
Tanveer43426862,-0.100000001
TaozenTaiji,0.200000003
TatianaRealG1,0.600000024
TattedNerdGirl,0.100000001
Tauseef56376316,-0.100000001
TaxationCell,0
TayTay12772290,0.100000001
Tbag24730,0
TechTrey,0
Tech_Stud,0
Temitope9455,0.100000001
TenengRoyle,-0.300000012
Tenno_Kai,-0.100000001
TeresaFeathers7,0.5
Teudy93,0.400000006
ThatTuxedoCat,0.300000012
The1RealMcRoy,0.699999988
TheBackPorchUSA,0.200000003
TheDammKid,0
TheManhattanBo1,0.200000003
TheRealNDavis,0
The_Conjugator,-0.100000001
Theesmell_,0.300000012
Themdearest,0.300000012
Themyth_snowman,0
Theo__Phylus,-0.200000003
TheonlyReaal1,-0.200000003
ThisGuyGabriel,0
ThomasC45046804,0.100000001
ThomasOldFelon,-0.100000001
Thwephyothu,0.400000006
Tijanihameed6,-0.300000012
TiloRaspe,0.699999988
TimBrew53466891,0
TinaPeters17,0.400000006
TitanUpforLife,0
TobiDees,0.600000024
TodosSeguidos,0
TomOdellTweets,-0.200000003
Tommygirl76,-0.400000006
Tonyjm_177,0.100000001
ToolifyStudios,-0.300000012
Tor__Tech,0
ToryHydePR,0.300000012
TouIvo1,-0.100000001
TrabalhoCorreto,
Tracy19811916,0.5
TracyLe34349649,0.200000003
TrainwreckSam,0.200000003
Trev_Thorpe,0.200000003
Trevor31262051,0.200000003
Trinityfleee,0.200000003
TrippyDeanLB,0
Trixiestreats86,0.200000003
TruInfernoPoGo,0
Tsdeel,0.300000012
Tshepo29983808,0.300000012
Ttt02882089Ttt,0.100000001
TunefulTravel,0.300000012
TweetTeach101,0.100000001
Typ3King,0
UglyHungBreeder,0
UgwuSun31777744,0
UmerMalik4real,0.100000001
UsmanGh11953396,0.300000012
UthmanAdeniyi,0.600000024
Uthumanlubs,0
VGamerone,0.5
Vaguula,0.200000003
Vaish_VJKumar,-0.200000003
Valerie16600822,0.300000012
VamoussaDosso11,-0.300000012
Vanessa48027747,-0.200000003
VanessaAndrigh1,-0.200000003
VarietyViewz,0.400000006
VegasRyan97,0.100000001
VenessaVEga3,0.899999976
Vernal_Cricket,0.5
VernonWoodardJR,0.100000001
Versinal_CODM,-0.5
VetNikki1984,0.400000006
Vicente25393693,0.100000001
Victoria_Xd123,0
VinRob01,0.100000001
Virgo_Marie4,0.100000001
VivekYelgunde,0
WMApache14,0.100000001
WSuneelah,0.300000012
WaleedYoussief,0
WaqasUnder,0.300000012
WaswaShaiba1,0.300000012
WeaselRobby,0.100000001
WedaJim,-0.400000006
WefWef65018394,0.300000012
WeijiatLee,-0.800000012
WellingtonEhis,-0.300000012
Wesy96,-0.300000012
Whim_2sweaty,0.200000003
Who_Me22,-0.100000001
Wiizla1,-0.100000001
WillieG83632679,-0.100000001
Willow_Account,0.100000001
Wissal00736817,0.300000012
Wndwsqrrl,-0.100000001
WreckingCrew_W,0.5
WrightGenive,-0.400000006
Xavier124682030,0.5
XerXerS_d_coder,-0.200000003
XiaoYiao_ry,-0.200000003
XsenonNikita,0.200000003
Xtiano2022,0.100000001
XxUnairuxX,0.400000006
YBalaan,0
YIjibsa,0.300000012
YSovanratanak,0.300000012
YY_Aben,0
YaBoiFace1,-0.200000003
Yabucory,0
YakubuOliver,-0.100000001
Yasamin88900514,0.200000003
YawhPhanta1,0.100000001
Yikityblar,0.5
YmuieY,0.100000001
YoImStormy,0
YosefSayed22,0.400000006
Younggodkev,0.100000001
YungleighMikael,0
YusufAyoade007,0
YusufTabrizi,-0.100000001
YuutoHajime,0.300000012
ZZLOO6,0
Zabbylocks,0.200000003
Zacharia_Ward,0.200000003
ZakiyaSaladin,0.300000012
ZarrakAfridi2,0.100000001
ZaynM2414,-0.699999988
ZealHouston,0.100000001
Zhafran78973554,0.300000012
Zise_Loki,0.200000003
Zohaibasghar17,0.100000001
Zoomin406,0.800000012
ZoroLotus,0.699999988
ZubairK50434425,0
_An_Najdy_,-0.100000001
_B_a_y_o_r,-0.100000001
_Bri033,0
_Dodunbaku,-0.200000003
_Essa__Mans_oor,0.699999988
_IsaacRea17,0.200000003
_LancelotAfric_,-0.400000006
_TechNerdEnt_,0.100000001
_Tokahontas365_,0.200000003
__J_V_C_R__,0.300000012
___7thcleopatra,0.300000012
___Ice___cream_,-0.300000012
_aedeee,0
_ancha_178,0.100000001
_anthoniie,-0.400000006
_dbo55_,0.200000003
_dc1corona_,0.100000001
_jackkyyy,0.300000012
_mattclapham,0.200000003
_yusufadedoyin,0.300000012
a17048053,0.300000012
a_dann0808,0
aadhil_sd,-0.5
aamiIqram,0.400000006
abdoolraup,-0.100000001
abdulatabs2017,0.400000006
abel_eduardohg,0.200000003
abel_uzor,0.600000024
abylgazyy,0.300000012
accountingdude7,0.5
aconn901,0.300000012
adbfootdr1,0.5
adequacy_07,-0.200000003
afcdreamer14,0
affanaf65103881,0.200000003
agippang3,-0.300000012
ahmed_edar,0.100000001
ahmed_elaffas,0
ahmedabdeena45,0.100000001
ailimarie1,0.400000006
ajmk68,0.5
ajtompkins1218,0.400000006
ajukwogu,0.100000001
ajutwice,-0.200000003
alaminranababu,0.300000012
alandrek256,0
alanrof,0.100000001
alejansalva,0
alesia2909,0
alestraaaa,0.300000012
alexbrown033,0.5
alexminator1999,0
algolub30,0.5
ali2002alamri,0.300000012
ali_13__79,
allimanuel7,-0.300000012
almzywnh_bthynh,0.300000012
alpacalover627,0.400000006
alphatruths,0
alpraali,0.100000001
althairepark7,0.400000006
alwaysnaynays,0.400000006
alzybq202,0
am___chevron,-0.100000001
amber_rhae,0.400000006
ambysmedia,0
ami_arnab,0.100000001
amii_613,0.200000003
aminigun09,0.300000012
amirkhshbn,0
amjadalfadilx1,-0.200000003
amr_attab90,0.300000012
amsi_bonilla,0.699999988
an95280540,0.699999988
anbpbsb,-0.300000012
anderson_cl12,0
andr_eabravo,0.400000006
andreaM82836150,0.100000001
andrea_devault,-0.600000024
andreaszabari,0.5
andrehasaposse,0.300000012
andressardi12,0.100000001
aneonbf,0.100000001
angelinimarco99,-0.600000024
anilkumar_l720,0.600000024
anonymous_sagan,0.300000012
anoshemmanuval,0
anthony_marvell,0.899999976
anthonytulli79,0.300000012
anthonyvalluzzi,0.400000006
antoniojaguilar,-0.200000003
anujtsla,0.300000012
anurag_brothers,0
apmacho,0.400000006
appleflopped,-0.400000006
applewatch0108,0
aryalkushal12,0.300000012
ashearin2012,0.200000003
asty_anabokay,0.800000012
atxrocker,0.300000012
aung_zawthet,0
awunii_p,0
ayoMushroom,0.200000003
ayualbilal,0.400000006
azdmartin1300,-0.200000003
aznorms,-0.300000012
azuretta,0
b52crewchief77,0.400000006
babbar_vibhor,-0.5
balmbodykidsco,0.600000024
barefootRogue,0
barisural74,0.300000012
barrybnks,0
baxterdyan2,-0.400000006
bbbluuur,0
bbusa5,0.899999976
bdalmjy15062381,0.300000012
bdibrheuje,-0.200000003
bdog1904,0.600000024
bduzzal,0.100000001
becker3030,0.5
beives,0.5
bellory13,0.5
benhu28080563,-0.600000024
benking_engr1,0
bennyphil02,0.100000001
bethel_cs,0.300000012
bey_mosyo,0
bighat628,0.400000006
bilano13,0.300000012
billeci98nick,-0.100000001
billiesuque83,0.200000003
biloxiborn,0.5
bing_will,0.400000006
binvabobon,0.400000006
birdys91,0.100000001
birdzu,0
bisbrandt,0.400000006
bisiriyu_mos,0
bitdawggy,0
blacks64024515,0.100000001
blond695,0.400000006
blooy1984,-0.100000001
bluelion4078,-0.5
bluesidejay,-0.100000001
blueskyahead,0.400000006
bmattward,-0.100000001
bmo010101,0.400000006
bobolintoccoa,0.600000024
bornmark_israel,-0.200000003
brewer_kailyn,0.699999988
broytlevimorris,0.200000003
buddysdaddy123,0.600000024
bunnyj_97,0.100000001
burtongtom,0
bvsfire8,0.100000001
bweezy12345,0.300000012
bwilkerson237,-0.300000012
bytecurl,0.699999988
cANDbforever1,0.5
cLopescj,0.200000003
c_flamablanca,0.5
cabegbie,0
cabygsg22,0.300000012
calebsjames26,0.5
call_me_tomaro,0
callmeparthikk,0.200000003
capacitaciontdc,0.400000006
capitanlombart,0.100000001
captainvontrap2,0
carmenfelician5,0.5
castle223king,-0.300000012
catbogan02,0.5
cautero_matthew,0.100000001
cbo133,0.5
ceemighty001,0.800000012
cekape_uy,0
cesarioescalon1,0.699999988
changesnetworks,0.5
charlenepawan,0.300000012
charleseight1,0.300000012
charlieanglim_,-0.200000003
chavdajagdish81,0.300000012
chernor_ramadan,0
chifa39031215,0.300000012
chimbling,0.699999988
chinemelumanona,0.200000003
chivatocojudo,0.300000012
chou_haythem,0.400000006
chr1st1an2010,0.200000003
chronos0325,0.200000003
churchmommy7,0.100000001
cinderls,0.200000003
cindymal1,0.400000006
cisco_sevilla,0
clary_landon,0.200000003
cnn12161,0.5
cnyangau7,0
co_der12,-0.699999988
coachloverxolz1,-0.100000001
cockyfrank,0
codychuck3,-0.600000024
coherus,
conniemac16,0.400000006
coocoojamie,0.100000001
corey1_blake1,0.300000012
corp_samsung,
cr_c2cv,0
crazylonda2,0.100000001
cryptotalk247,0
cutejenfah,0.400000006
cuttygirl52,0.100000001
cyberbearkai,0.200000003
cynthiamoreau07,0.200000003
czzAiHxLALiSL3u,0
d0ndiegoo,-0.300000012
d86j_teiken,0.100000001
dTmNfa4uZxw4A7h,0.100000001
d_gundowry,0.100000001
daddonut,0.300000012
daffiduck67,0.699999988
dalibor_navis,0.899999976
dan9700,0.200000003
dancingwthmuses,0
danford_mike,-0.100000001
danielN65379459,-0.400000006
danielpisanoit,0.200000003
darangnon,0.400000006
darwath1,0
datadrivenguy,0.200000003
datboi__cb,0.600000024
davenveronica98,0.200000003
david_dodrevic,-0.300000012
davidsack16,0
daymehh,0.200000003
dchagdes,0.5
ddawgg88,0.100000001
debbie_pepe,0
debnichols71,0.5
deidrapinckney7,0.899999976
deqipu,0.100000001
deys03,-0.600000024
dglaoguo,0.300000012
dhysmusic04,-0.5
dinesh_thaps,0.800000012
dineshchellam,0
disasings,-0.100000001
disciples_d,-0.600000024
dj_djyadagiri2,0.100000001
dmnk_knrd,0.100000001
donemb01,0.300000012
donizerri,-0.5
dopeymouse00,0.400000006
downcreative,0.5
dpadawannerd007,0.300000012
driftygamerwife,0.5
drix9094,0.699999988
dsarki1,0.100000001
dsenderl2,0.400000006
dtroitangel,0.5
duarte_varino,-0.100000001
dubyahill,-0.200000003
duran_scotty,0.400000006
dwayne_beblow,0
eafagkot829l,0
eazyrel_king,-0.200000003
eddy_idahosa,0.100000001
edgarmtp,0.400000006
edward_mordecai,0
edwing_junior,-0.100000001
eekRandle,0.100000001
ehsaann27,0.899999976
ejfsbookseries,0.5
el_ejoel,0
eleonorchan2734,0.200000003
elizabe59055921,0.200000003
elkhayato,0
elkouly_omar,0.300000012
elnoriega6,
elvisugberem,-0.200000003
emanshehta2000,0.300000012
emoney373,0.699999988
encep_maman,0.300000012
engeleza,0.200000003
enocheeti,-0.300000012
ericberggren902,0.699999988
erik_toustrup,
ethanol0321,-0.600000024
evan_shiwpaul,0.100000001
evelynsimmons15,0.5
eyookuessien,-0.100000001
f_hastenteufel,0.600000024
factorandrosy,-0.100000001
fadydiab,0.5
fairoze9,0.5
faisal71252601,-0.400000006
fate_sav,0.200000003
fbotko7,0.5
fernfromLA,-0.100000001
filterswithcee,-0.200000003
fishman_daniel,0.100000001
floatgal,0.300000012
flutterbye420,0.400000006
flyingping3,0.400000006
fmd518,0.400000006
foskibrown,0
frankaterson,-0.400000006
franksp12,0.600000024
fredericUllio,0
freneticallyfu1,0.600000024
fullpwn,-0.100000001
fynnei,0
g6UuJl6xPcR2JyH,0.300000012
gabriela_leal22,0.5
gabrielloll_,0.200000003
gamefold20,
gaming_alamin2,0.300000012
gangyu891648332,0.200000003
gbyooper,0.400000006
geez502,-0.200000003
gggzzz99,0.300000012
ghantahagmail1,0.100000001
ghazi_khlifi,-0.200000003
ghostk724,0.200000003
gianeshri,-0.100000001
giannis__st,0
giftforsale,0.300000012
gigiansl,0.300000012
gimjunh50043582,0
gn3ranger,0
goofyTL,-0.100000001
gottamaketweets,0.200000003
grammykc6,0.5
greko38,0.100000001
gsgamer0026,0.699999988
guaca_molllly,0.5
guiamustapha,-0.100000001
h_hkos,0.200000003
hammadsohail61,0.200000003
hamzii20222,-0.100000001
hanying22,0.100000001
happycowssaymo,0
hassanahmadq,0.300000012
hb973913611,0.300000012
head_of_peace,-0.400000006
heavylife2316,-0.300000012
heismyke,0
hendrix_nikki,0.100000001
hesonepilot,-0.699999988
heymikekline,0.300000012
hglynn2005,0.100000001
hhannyc,0
high_5_to_me,-0.100000001
hikenna13,0.300000012
hjmitsistelefi,-0.200000003
hmziii_khan,0
hobi_tw_bang,0.5
hobihopeyou,0
hood_service001,0.200000003
hopwatford1180,0.400000006
horlaryhinkar1,-0.699999988
horsy100,0.400000006
hpnfb741,0
httpbagabg,0.5
hw7w_p,0.300000012
hydrowave99,0.200000003
hynapr,0.899999976
hynaw_r,0.200000003
iRunBcIH8Myslf,0.899999976
iTeach2Grow,0.400000006
i_am_indian2911,0
i_ssaliakram,0.300000012
iak_bob,0.200000003
iam_vitalis7,0.899999976
iamakinade_199x,-0.5
iamhamza_butt,0
iamlokesha,-0.200000003
ian_grenier,-0.300000012
icedpunzy,-0.400000006
icedtea42645020,0.699999988
idominguezz2,0.200000003
idrishussain610,0.300000012
idyakubu,0
ieftstoop,0.300000012
illsawu,0.400000006
imAhmedFaisal,-0.100000001
imahotpapa,0.200000003
immetaphoricla1,0
imranmajidkhan8,0
imtheboss094,-0.100000001
infotechresume,0.200000003
inhpbwetrust,0.200000003
irgend_jemand25,0
isbonnyofficial,0.100000001
islam69218805,0.400000006
israel_blemzil,0
itisgodwin,0
itsGeorgeR,0
its_marcel23,0.400000006
itsjackie_cn,0.300000012
itssayansheikh,0.300000012
iyyappank,0.200000003
j_ricardoef,0.5
jacob_Medeiros4,0.200000003
jacobolowu,0.100000001
jadomngz,0.100000001
jaeymiles,-0.400000006
jamaal_mohamad,0.300000012
jamesaravind98,0
jamil42198057,0.899999976
jamiuAbdullat11,0.5
janesays420,0.400000006
jaredkib,0.5
jassasmuhamed,0.200000003
jawzIcelande,0.300000012
jcamp2020,0.400000006
jdod45,0.100000001
jeff_wroblewski,-0.5
jema_virgo1996,0.300000012
jemog86,0
jenndiggy,0.300000012
jerandjenh02,0.5
jeromegeoanil,0.600000024
jess_beckner,-0.200000003
jessehesson,-0.699999988
jfkeller999,0
jforeroardila,0.400000006
jhk40160806,0
jholmes323350,0.400000006
jhongerskie22,0.899999976
jinyubo596,0.300000012
jitendra_senani,0.300000012
jnike891,
job_hlongwane,0.300000012
joejoc1,0.5
joelbevien,0.699999988
joelud_1984,0.899999976
jorgeosf,0.100000001
josejordan076,0.400000006
josephboltz,0.400000006
josephdebnam33,0.300000012
joshuaproulx8,0.800000012
josiah_onyango,
jrodr2001,0.100000001
js1512vs,-0.100000001
jsmurray,0.100000001
jterts,0.5
jtrotter4,0.100000001
juneo27,0.5
just_hussien_b,0.5
jwzyf53743581,0.300000012
k_kolyno,0
ka3285,0
kagiristeven3,0
kailuabaygal,0.5
kakampink1970,
kalicalika,-0.100000001
kalilegend1,0
kamali448,0.600000024
kaos1211,-0.100000001
karalim71415119,0.100000001
karla_galvez_90,0.300000012
katastik,-0.200000003
kawesatoneyjohn,-0.100000001
kbsocial,0.5
kbvinson13,0.5
keila_smiths,0.300000012
keither1948,0.200000003
kellycsc17,0.200000003
kellytupi,0.5
keorthmeyer,0.5
kersco274,0.800000012
kevin_modisette,0
khan_arfee,0.200000003
khelifa00093005,0.100000001
khideraltayeb22,0.300000012
kiaraedwards525,-0.100000001
kim_s75,0.5
kimmison,0.600000024
kin_ratty,0.5
kingbear99,0.300000012
kingpinliplock,0
kjjpthvmbts,0.300000012
kleisongomes,0.100000001
kmpavel,0.200000003
ko4cxf,0
kobbie_runner,0.400000006
kohstnoxd,0.5
komajoshf,0.300000012
koopa375,0.100000001
krish_bauri,0.200000003
krishna_rowby,-0.100000001
kumakido,0
kutman0530,0.200000003
laguerredavid70,0.300000012
lahcen_171,-0.699999988
lakmustang_kerr,0
lal_muk2,-0.300000012
lancyqusa,0.300000012
larry_yonish,-0.400000006
lauragar56,0.5
layz821,0.5
leealanjudy,0.699999988
leech1515,0.5
leopard_1071,-0.100000001
lescot_frank,
lesmarmarie,0.100000001
lgriggs94,-0.400000006
lguaman,0.300000012
lidiasmith21,0.100000001
life_winks,0.400000006
lifelessrevenge,-0.400000006
lilangelita333,0.100000001
lilorangesodaa,-0.400000006
linaprzambrano,0.5
linkaiketring,0.5
