Username,sentiment
Ashu4341,-0.5
Atanu4905,-0.100000001
Athulkr28565475,0.300000012
Audesh13,0.899999976
AugustineDarl,-0.400000006
AviralNagpal,-0.400000006
Avocado1264,0.300000012
AwalUmar16,0.100000001
AwitLods_BM,0.300000012
BHAGATNAYAK15,0.300000012
BOduocha,0
BSopheark,0
BXyFceGUtwbsMX0,0.600000024
BabuShanmugam14,0.200000003
BadboiKizz,-0.200000003
BaderKarmi,0
Bala65252116,0.400000006
BalanceofLife5,0
BaphometPike,0.100000001
BeBillionaire_7,0.300000012
BeachArtist1,-0.200000003
BeiqingL,-0.100000001
BesiktasBitmez,-0.100000001
Bharath51450020,-0.200000003
Bhimashankar17_,0.200000003
BhoomiGs,-0.200000003
Bhuvane72322628,0.100000001
BigMrg,-0.200000003
BillAnder241995,0.100000001
Binali01110,0.300000012
BishaKun,0.100000001
BladeFN14,0
BlxkeA,-0.400000006
BodensteinTimon,-0.100000001
BoikaMoika,0.300000012
BowserMaster,0.300000012
Brayster0,-0.5
BrittaNord1,0.200000003
Bruce99809983,-0.5
BrunoYo78462923,0
BuginForest,0.300000012
Burnt_Burt,0
ByarugabaJames7,0.200000003
Byran4455,0
Bz008t,0.400000006
CAPTAINMORE4,0.5
CDG5817,-0.699999988
CabreroRigo,0.200000003
CacicIvica,-0.300000012
CalebMcDonald,-0.100000001
CalugareanuT,0.300000012
Camila26210398,0.899999976
Carlos52257477,0
CarolTweed2,0.300000012
CassRecruits,0
CastiWB,0.300000012
CastielAngelo_,-0.200000003
Catieytoolz,0.100000001
Ccccccc26160349,-0.800000012
Ceci2you,0.300000012
CeyhunSeyhun5,-0.100000001
ChArsla67094672,-0.400000006
Chainz_Zvm,-0.600000024
ChebaneS,-0.100000001
Chelladurai0110,0.100000001
Chenbo90624,0.100000001
CherryChen67,0.100000001
Chestnuts_lizi,0
ChetKo,0.100000001
ChibaHappyhouse,0
ChillChex,0
Chirag35218658,0.300000012
ChiragC12524046,-0.300000012
ChochaMilan7,0.300000012
ChriisRengifo,0.300000012
Chris1Gresham,-0.300000012
ChrisNe96830878,-0.5
Chucholeon,0
Chuvi30,0
CigarettesQz,0
Cm2019Le,0.100000001
Coconut_baba,0
Colette63439972,-0.400000006
ComPangea,0
CompanyHandyman,-0.300000012
ConnectPROtweet,0.300000012
CraanPierre,0.200000003
CrentsilChrist1,0.300000012
CrescendoRAVI,0.5
CryptoToniteee,-0.5
D98162164Dunbar,0.5
DDhanenthra,0.300000012
DHAVALSINHDOD12,0
DRIZZY08590966,0
Daiky211190,0
Daimen7777,0.300000012
DaltonF10420,0.899999976
DamarRahmatan,-0.200000003
Daniel71758640,0.400000006
DanielBakalein1,0.300000012
DanielIsunza780,0.800000012
DanielVoiture,-0.200000003
DanielaKarell24,0.899999976
Danzaaai,0.300000012
Dark_Xtramogame,0.100000001
DaveTola,0
Davehrl,0.600000024
De_eindbaas,0.699999988
Deepali40303041,0.400000006
DelhiteKartik,-0.600000024
DemonHustleIze,0.100000001
DenlsonFmirand1,0.100000001
DeryHady,0
Desiiireevny,-0.699999988
DevKadu07,-0.100000001
DevendraAwana9,0
Devixmark,0.300000012
DhanBah40217520,0.899999976
DhayaSandy,0.600000024
Dhdvlogss,0.800000012
Dhruva_dp124,0.300000012
DiogoNo3005,0.699999988
DipeshA36712263,-0.100000001
Dixit_khemani08,-0.300000012
DjPhatSound,0.300000012
DngNguyn4,0.699999988
DocterHussein,0.899999976
DoctorIr0n,0.300000012
DonDineshOffl,0
Dondollarobv1,0.5
DongduongAR,0
DoutrinadorF,-0.100000001
Driplyer,-0.100000001
DrishtiSecurity,0.699999988
Dudu_olk,-0.400000006
Due2_RZ,-0.300000012
DylanJEvans_,0.100000001
EG3H4N,0
EJScheepers,0.200000003
E_Geedhan,0
Edelassi_,0.100000001
Edmilso17422285,0.300000012
EdoCH1979,0.100000001
EduMayoral7,0.300000012
EdwardJeroen,0.5
El_Strep,0.300000012
Elango48235191,0.300000012
ElwinJoseph6,0.200000003
EmceeClarke,0.300000012
Emilian78113101,0.300000012
Emily_Jh_,0.300000012
Empress_Heba,0.300000012
EnesimoCarlos,0
EnigmaVII,0.100000001
EntrpGiftNdlovu,0.800000012
ErickTaleman,0
ErnestoSantana,0.100000001
ErtanTok11,-0.300000012
EugeneTJChoo,0.200000003
EvenSaldanhaa,0.300000012
FRANKYYSMONEY,-0.800000012
FaTiMaT35,0.200000003
Fabidoowayst,0.300000012
FarOutAliens,0
Farooqkhaan97,-0.100000001
FashionEminent,0.100000001
FatArmadillo,0.100000001
Fearlezzcity,0.100000001
Fernand98000811,0.300000012
FnMariux,-0.200000003
FrancescoVicin4,0.100000001
Francis82694744,0.100000001
Frederick2029,0.100000001
G9BFVRPT0gcNSnK,0.200000003
GIRISHJ97871848,-0.100000001
GanslMary,0
Garfield_fi0327,0.300000012
GarhyAhmad,0
GariAle_99,-0.100000001
Gaurav270842301,0.200000003
GauravB95463718,0
GauravPittule,-0.100000001
GediminasStu,0
GhyanTiwari,0.300000012
Gintarinis_,0
Girirajp1609,0.400000006
GodknowsF1,0.400000006
GoodyOrduize,-0.100000001
Gora0Gora,0
Goupiee,0
Grammy1267,0.200000003
GreaganDe,0.600000024
GroowinOficial,0.300000012
GskHindustani,0
GundawarTanush,0.100000001
GunvantHire1,-0.400000006
GuodaMohamed2,0.300000012
Gusjang_drink,0.300000012
HTqmykr67pq,0.400000006
HadjiMo69538636,0.200000003
Hafeezbaig2002,-0.100000001
HairyChildren,0
HajderMirela,0.200000003
Hanakooichi75,0.5
Hanuschalex,0
HanushaMallam,0.5
HaritJoshi12,0.100000001
HaroonT16594446,-0.200000003
Harsh17044803,-0.300000012
Harshit69979879,-0.800000012
HausOfBlaire,0
Hayettebo,0.5
Hdopee2,0.100000001
Helgaman26,0
HersonGuillerm1,-0.100000001
Heyarrf,0
Hide_125_ape,0.100000001
HiltonCruz11,0
Himansh19970122,0.100000001
HishamAbuoudeh,0.200000003
HotCookkiieess,0.100000001
HridoyA22011196,0.300000012
HrmOmoshola,-0.100000001
HrvojeKraft,0
HuynhAnhKiet63,0
IAmYashashree,0.899999976
ILYSMJAEBEOM,0.100000001
ITSOKHHHAY2,0.100000001
ITZSHEIKHJAWAD,0.800000012
IWATAMA_kiko,-0.100000001
IanLanc76876664,0.100000001
Iankipkoech13,0.400000006
IchiroKuroda,0.300000012
IgorFilipovic16,0.100000001
ImBickyAITC,0.100000001
ImMFarhanAslam,0
IrfanRinaldi,0.100000001
IsmaSimsek,-0.800000012
ItzShiekh_,0.200000003
IvanElrivas,-0.400000006
JCS29307,-0.300000012
JCassidy420,-0.100000001
JJFENCEPROS1,0
JJerinnn,0.300000012
JLozsky,-0.200000003
JLyenda,-0.699999988
JacksLinus,-0.200000003
JacobXGranneman,0.100000001
JafoArt,0.300000012
JairoMo56848919,0.300000012
JalalAlghafri,0.200000003
JamesLipinski79,0.300000012
JaniduHansaka,0.200000003
JanusWu,0.200000003
JasonDo91410893,0
Jassity4,0
JavedAn70921125,-0.200000003
JavierrrJC,0
JayGram234,-0.400000006
Jayachandranai3,0.200000003
Jayshan36224687,0
JcantilloH,0.100000001
JelilPoli,-0.699999988
JiHi49232586,0.100000001
Jib19971,0
JimGo2017,0
JimmyLiu2013,0.300000012
Jing_Xou,0.300000012
Jms94241189,0.100000001
JoeyMcNelis,0.200000003
Johntestimony6,0.100000001
JokerParadigm,0
Jopashio,-0.100000001
JorgYannic,0.699999988
JosRamn88822969,-0.100000001
Jose_Ro07,0.400000006
JuanCristbalGr1,0
Juanp_rb,0.200000003
Juanpakiller,0
JunaidA42976208,0.300000012
Junie95796824,0.300000012
JustinZYP,0.300000012
JvrwuFKof4mGDBf,0
KDS7002,0
KISHORSRANE43,0.300000012
KRamyaMahesh1,0.300000012
KSathyapal,0.100000001
K_Mayerly,0.300000012
KalyanS89257175,0.600000024
Kantelic,-0.200000003
KareemA39002825,0
Kariek20,-0.200000003
KarimAbadir,-0.100000001
KateChan188,0.899999976
KebbaFofana,0
KellylvLady,0.200000003
KennethHoxx,0.300000012
Kenwong81401988,0.300000012
KhaizKhanzz,0.200000003
Khaled22Muhamed,0.300000012
KhanMdSagar70,0
KhngLaGia1,-0.300000012
KiatMelvin,-0.5
Kiborg_3445,0.300000012
KingAJSwag22,-0.800000012
KingEth5,0
KingsOwn3,-0.200000003
KirtanSomaiya,-0.400000006
KohlmeierRg,0.300000012
KohuNaomi,0.300000012
Komm321,0.100000001
Krishna03040358,-0.100000001
Krishna04836990,-0.100000001
KristenLowe777,-0.300000012
KristianJDiaz1,0.200000003
Ksoundsunny,0
KumareshP18,0.300000012
KunalGirGoswamy,-0.200000003
KutlayanMurat,0
Kwaghfan3,-0.100000001
L9C6n1m3C0MAMcc,0.300000012
LKSharm07592043,0
LORDX07987,0.699999988
Laurailene956,0.200000003
LeandrewJose,0.300000012
LeeZiyu1998,0.300000012
Leslie32783871,-0.100000001
LeytonPhillips2,0.400000006
LinDong9527,0.300000012
LinenKing69,0
Lo72823950Lou,0.400000006
LorieHarrisWray,0.300000012
Luciano27489040,0
LuciferDiePest,0.100000001
Lufthansa_limes,0
Luis311297,0.400000006
LynnetteHarwoo3,0.200000003
M0STAFA1112001,0.300000012
M7mdShamr,0.100000001
MAJIDATTRACTION,-0.300000012
MANASHRANJAN999,0.899999976
MDAshik88482929,0.300000012
MFresh408,0.899999976
MKhadarvalli4,0
MOHAMMEDSHIHAS,0.100000001
MR_SUMER_,0.300000012
MSH_speaks,0
MaKa66365449,0
Mac50827443,-0.100000001
MadMikah,0.100000001
MaddoxM13029237,0.699999988
Madhumal_,0.699999988
Madosite_blog,0.200000003
MafiaInternet5,0
MagdalenaKlosek,-0.600000024
MajidKhazaePoul,-0.300000012
MajorYT5,0.300000012
Make36733941,0
MalikMBayo,-0.600000024
Mamdoh_Nabil,0
ManashKMondal,0
Manikanta9492,-0.300000012
ManishS65943931,0.300000012
ManuGau87118876,0.300000012
ManuelTChacon,0
MarcW3846,0.699999988
Marcosjc980328,0.300000012
MarhoskiB,0.899999976
Mark97819441,-0.300000012
Martina99366234,0.600000024
MartyMerzik,0.300000012
MaryMax1066,-0.300000012
Matin81949515,0.400000006
MatomePhaleng2,0.200000003
Matze862066011,0.300000012
Mauricio_Minero,0.5
Maximilian440,-0.300000012
MaximinoSerra,0.300000012
MaxjobsI,0.100000001
McFlake03,0.5
MdAjhar38672238,0
MdFaisalSiddi15,0.300000012
Md_Umar_Aly,0.300000012
Medha_Sanjeev,-0.200000003
Medicences,-0.100000001
Medurirakesh2,0.100000001
MelinaSu,0
Menegaldoo,0.300000012
MiNa38780215,0.100000001
Mianriani,0
Micha_M2,0.300000012
Michael01703882,0
MichaelAmpah16,0.200000003
Mii_3070,0
MildredDulay,0
MinesJack3,0.100000001
Mira96734185,0.800000012
MiraculousNewLa,0.200000003
MmSYwVENgKypnhS,0.300000012
MoahmmadHinnawi,0.300000012
Mohamed21329620,0.300000012
Mohamed50087958,0.300000012
Mohamme18885804,0.300000012
MomentumFN1,-0.200000003
MonksCassio,0.200000003
MrDodododi1,0.300000012
Mr_Cupra,-0.300000012
Mr_WildHunter,0.899999976
MuamnerD,0
Muddfudder11,-0.100000001
Muhsin78576733,0.300000012
Muradiye06,-0.400000006
MusAbu_,-0.200000003
MusanjeIsmail,0.300000012
MusenlinMR,0.300000012
MuthuBcc,-0.699999988
MyTech100,0.300000012
N4t1cdz9L4QAhoH,0.200000003
NAumtt,0.200000003
NFTPLAYERS1,0.600000024
NJordan1970i,0.200000003
NSukhadda,0.200000003
NachiketSocial,0.300000012
NancyPa68289812,0.400000006
Nani_nikitha18,-0.100000001
NapalmMan02,-0.800000012
NaraynPhr,0.300000012
Narendr12550066,0.400000006
NaserEssam1,0.600000024
NatnareeN077,0.400000006
Navkarstones,0
NeecoleEllis,0
Neelaka46497815,0.800000012
NelsonMeireles,0.300000012
NguynPh84153047,0.200000003
Nick180311,0.200000003
NicoIrazoqueS,0.100000001
NiketaGird,0.300000012
NinaKai01729780,0.300000012
NirindrainyA,0.600000024
NitinMogal,0.100000001
NitinSh48228252,-0.100000001
NivedRS1,-0.200000003
NjiqMXyu8eXfISy,0.300000012
NoOneCares9726,0
Nonny79657009,0.200000003
NotInVR,-0.300000012
Noturfavv11,0
NuamanArshad,0.300000012
OGTEXCOCO,0.100000001
OLUWASEUNAYOSEA,0.400000006
OMirzoev1,0.300000012
OgwalLeonard,-0.100000001
Ojiamaka_,-0.100000001
OmarAbdullahOA,0.100000001
Online_Store01,0.200000003
OreoluwaOyeleye,0.899999976
OuuIaz,0
Owen68438242,0.800000012
Ozonelayer3,0.200000003
PKLunla,0.200000003
PQuWDtqp3N2vUoO,-0.100000001
PRO_GEAR_SPEC,0.100000001
PRO_UD_INDIAN,-0.100000001
PSlinlin,0.300000012
PUmbrazunas,0.300000012
Pabloster11,0.300000012
PadmaPriyan12,0.400000006
Pal_MaLaKhany,0.300000012
PallaviDas99,0.5
PallaviKhanzode,-0.100000001
PandiNava,0
Pangi_Udit,0.300000012
Pankaj67368137,0.300000012
Pappu_Pramanik,0.300000012
ParasariyaVinod,-0.200000003
Parikhsamar,-0.100000001
ParthRa48341446,0.300000012
ParthSingh2004,0.5
Patilpa57658282,-0.100000001
PattyNoons,-0.400000006
PavanKola13,0
Penteado_NP,0
Perzidi,0
PicRage,0.699999988
PmbCS4ZA4Hm5J0h,0.200000003
PoPn5m,0.100000001
Pokkalattez,0.300000012
PrajapatiKrutik,-0.200000003
PrakritoK,0
PranabS67961639,-0.699999988
Pratisha1608,0
Praveen30776316,0.200000003
Prawin03,0.400000006
PrikshitMagotr1,0
Priyank99721814,0
ProRakshit,0.300000012
QIT2nAqwrF0V44k,0.300000012
QiLeChan,-0.300000012
QinKuik,0.100000001
QueenB_671,0.300000012
RASNATI721,-0.100000001
RBXDailyNews,0
RMills655,0.200000003
RUPESHS15826005,0
Radhikkumar,0
Rafcpob,0.100000001
Raghu_222,0.800000012
RahulDu68504676,0.100000001
RahulGu19832993,-0.300000012
RahulRa11292943,0.800000012
Raifga_Taiko,0.100000001
Raja1Haseeb,-0.200000003
Rajan01356616,0.300000012
Rajupspk69,0.400000006
Ralli1710,0.400000006
RamGarde,0.699999988
Rama27830725,0.300000012
RanHej,0.400000006
Randhawasimran6,0.200000003
ReaderSaha,0
RealRTGames,0.100000001
Rehan5Ali,0.699999988
ReneeLGreen2,0.300000012
RestlessGeo,-0.200000003
RevAltarseer,-0.300000012
RocioChica749,0
RodosTheori,0.5
RohitVa55922703,0.300000012
Rolling998114,0
RomanWelzk,0.699999988
RomeoSambou2,-0.100000001
RooBanSr28,0.200000003
RoryDevil,-0.100000001
Roseanne1206,0.200000003
RounakAgrawal1,0.400000006
Rozy55283560,0.300000012
RupeshP82983113,0.899999976
Ryo19350047,0
Ryoma1225,-0.100000001
S3Utkarsh,0
SAK_ETH_007,0.300000012
SATYEND96240785,0
SBFPGLN,0.800000012
SBot69420,0
SGGK0512,0.300000012
SJYTSJYT,0.100000001
SLuyandas,-0.300000012
SN_SoHaN_1,0
SPECTRE_No2,0.100000001
SRAVANskv,0.400000006
SSLS2791,0
SVegvary1,-0.699999988
Saber_abdullahi,0.300000012
SachinHande,-0.400000006
Sack_Dragon,0.300000012
SaiDinesh2140,0
SailendraDarbha,0
SaintEveX,-0.100000001
Sakham24191173,0.100000001
SalDragonWolfPo,0
SalauddinSeikh6,0.100000001
SalihuAbdulsa11,-0.300000012
Samip28680831,0.5
Sammy25254105,0.300000012
Sandippradhan19,0.899999976
Sandralien001,0.200000003
SansanwalChirag,0.100000001
Santiag0_R0jas,0.400000006
Santu25063577,-0.400000006
Sarfara39184670,-0.100000001
SariSfeir,0
SartajK43630594,0.300000012
SatishK78137142,0
Saurabhsingh792,0.200000003
SchoolfailedE,0.800000012
Seanangle666,-0.100000001
Sebasti66541901,-0.300000012
SecuredNinja,0.200000003
Senatoorrr,0.200000003
ServiceGiang,0.300000012
SetsunaJaeger,0.100000001
ShadowSterling_,0.400000006
ShaikhSaad333,-0.400000006
Shang_SRant,0.800000012
Shantan58357120,-0.400000006
ShariMxms,0.5
Shasmizzle,0.300000012
SheharaDias1,0
ShehbazBaloach,-0.200000003
ShehzadRana55,0
ShenoyRao,0.300000012
ShivamC76506561,-0.300000012
Shreeharish71,-0.5
ShubhamJadoon,-0.5
ShubhamPartap7,0.899999976
ShureAyazika,-0.300000012
SimmiGu55385234,0.100000001
Singh868Chandan,-0.600000024
SiroshThomas,0.200000003
Sk_Sabiha_,0.100000001
Slumberman_,0
SneakySpursGUY,-0.200000003
Snowmula,0
Sofiyah_saghir,-0.100000001
Sohaniich,0.200000003
SolomonAdagba,0.200000003
SolutionsGlobe,0.300000012
Sonya24135970,0.600000024
Sriks_venk,0
StanHybrid,-0.100000001
Steewieeee,-0.100000001
Stephen53193309,0.100000001
StoneCZ,0.899999976
Stpehanie_SK,0.5
SuTripura,0.200000003
Sucipto1674,0.300000012
SukhinSital,-0.200000003
SumitCh72779422,0.400000006
SunilSubramanya,0
SunitaG17821176,0.300000012
SurajBiradar21,0.300000012
SutharPurna,0.400000006
SuttipotJ,0
Swami_k11,0
Swan15910598,0.300000012
SyedShazad5,-0.100000001
TCN47,0.300000012
TFX_Capital,0.100000001
TTTui19822478,0.100000001
TahaBenana,0
TaharBouazza,0
Tal_Miara,0.300000012
TalhaAs74762332,-0.300000012
Tanamachine,0.100000001
Tarikul70709889,0.400000006
Taylor96793203,0
TaysiirG,-0.200000003
Tbiswas109,0.100000001
Techmash442,0.600000024
Teneja,0.100000001
Teodoro16947405,0
TetianaKapitula,0
ThameamMohamme2,-0.200000003
TheErdincPolat,0
TheMatthiasUll,0
TheMusicOfMax,0.100000001
TheNerdyNode,0
TheRealPejmaner,0
The_Tech_Demon,0
The_Tennis_Boy,0.699999988
The_real_Kobie,0
Thevinuransadu,0.200000003
ThibaultDarqui1,0.200000003
Thierry_page1,0.300000012
ThomasKirchber6,0.300000012
ThommenF,0
Thunder12638192,0.899999976
TiagoYoshikawa,0.100000001
TiberioChiari,0
TimothyScottPh1,0.400000006
TinaAlbrecht828,0
Tkoo3000years,0
Tmblistenersbay,0
Tonileppanen_,-0.300000012
TonyNussbaum84,0.300000012
TranscendGPS,0
Travis62582953,0.300000012
TravisR1981,-0.300000012
TrkApple,-0.200000003
Trotts_,-0.300000012
TsaiPinHo1,-0.400000006
Tuguvun,0.899999976
TusharDoshi7,0.300000012
TusharSarker002,-0.400000006
TyStarr63,-0.5
UJT_SAM,-0.100000001
UM11TT,-0.100000001
URNEXTB,-0.800000012
UReAtu0108_az,0.100000001
UdaiHarshana,0.100000001
Ukraann,0
UsacoYucco,0.200000003
UsamaHabib1012,0
UtkarshRajawa14,0.400000006
V9UMpUfLLmvKFOQ,0.100000001
VASANTHA7gmail1,0.699999988
VETIN39079950,0.200000003
VISHALCARGOMOV1,0.200000003
VRolivhuwa,-0.600000024
Vaibhav16871503,0
VaibhavTanna09,0.200000003
ValerieMaster19,0
ValerioFortini,0
Veeramani_3110,0.800000012
Venketessss,-0.699999988
VenuzTalivan,0.300000012
VeridiqueBah,-0.100000001
VigilBall,0.300000012
Viiih_SV,0.100000001
Vijayka00812987,0.200000003
Vijaythite_1,0.5
VikaasSsoni,0
Vikram_gos,0.100000001
VinodCh19408711,0.300000012
VintechG,0
Virginpinacolad,-0.699999988
Viscabarca973,0.300000012
Vishwachetan91,0.100000001
Vitali76185218,0.600000024
Viterbo777,0.100000001
Vjselvaraj_,-0.5
W3GuGYI2t75D2Li,0
WASIFSAWAN1,0
WEingestellt,0.100000001
WKyalampoki,0.800000012
Waheedshahid13,0
Wajidal77932810,0
Wan74174111,0.400000006
Wanders95698518,0.300000012
WannapaSuwanna8,0.300000012
Wayawayaeeee981,0.200000003
WhiteWitch2021,-0.5
WillieF26051262,0.300000012
WoviMichael,0
WrldKaan,0.200000003
XavierOdelin,0.400000006
Xmq3PDTyTSSHpe3,0.300000012
Y0ekyl1ZQTOvVDr,0.300000012
YATS718,0
YUARCA9,0.400000006
Y__u__h__,-0.699999988
YaagoliveR,0.300000012
Yavette_Davis,0.5
YehyaM9,0.200000003
YesubabuManthri,0.300000012
YousifAlKhamis3,0.899999976
Zach0509,0.200000003
ZaiinUlAbidiin,0
Zakae16,0.400000006
ZakirHosainAbir,0.200000003
ZakriaNadeem1,-0.100000001
ZaramaRamirez,0.300000012
ZaynLov30693519,0.200000003
Zephiir91,-0.100000001
ZhuxunL,-0.699999988
Zig530,0.200000003
Zih777,0.300000012
ZijiangYu666,0.100000001
Zubair_612,0.300000012
_246911,0
_BLANKXR_,0
_SeaOhAreWhy_,0
_Susshantt_,0.200000003
___Hemdem__,0
__dawnis,0.300000012
_alebrv,0
_iamshayla,0.300000012
_th3isT_,-0.200000003
a0909636366,-0.200000003
aakarsh05,-0.300000012
aaybukeq,-0.100000001
abd_goz,0.300000012
abdifatah_samir,0
adamranhao1979,0.400000006
ademarslan41,0.200000003
adnan_hussain91,-0.100000001
adrian_____18,0.100000001
aduragbemi2004,-0.200000003
aerriofficial,0.200000003
ahamath11,0.400000006
ahmd_mn3m_,0.200000003
ahmedsafa911,-0.400000006
aj7T2,0
ajay_tiwari14,-0.300000012
akashhkumar_,0.300000012
akashmirganj,0.600000024
akashpawar101,0.5
alaaeldeenomalk,0.300000012
aleandreia,0.300000012
alejandramar191,0.800000012
alewawel,0
alexanderdotcan,-0.300000012
ali_elhamian,-0.5
aliaparkimtihan,0.400000006
amam_daacad,0.899999976
amitds1119,0
amrithasridhar,0.100000001
amrosman,-0.200000003
andredawolf,0
andrei_ciro,0
andreyxzq,-0.400000006
anees07,0.300000012
angel7812422,0.300000012
angelvictori3,0.5
anilakartuna,0
anis_akrimi,-0.5
ankush_ratnakar,0.100000001
anncel209,0.300000012
anoobfernweh,0.300000012
aohanhongzhi,0.400000006
apatsaearn,0.100000001
aphroditekit,0.300000012
apzezk,0.300000012
aquillamichael,0
araden6,-0.200000003
aravind6009,0.200000003
arifan_c,-0.600000024
arikhatakiri,0
arnvidr,0.200000003
aroguma,0.100000001
ashin_gong,0
ashishashutosh1,0.400000006
ashishkumarggn,-0.300000012
ashwithaithal,0.100000001
ashxvin_rao,-0.899999976
asifzamanrafi,0.5
athenascollado,0.699999988
avinbmd7,-0.300000012
avril_mabie06,0.300000012
badribehera9,-0.200000003
baljinder421,0.300000012
barisiitk,0.300000012
barry_colins,-0.400000006
basketno271,0
batjamon,0.200000003
bdalkry48866815,0.100000001
bear32615253,0.699999988
bekoneroner,0.300000012
benchuang11046,0.200000003
bensonnkya14,0
bersonchiu,0.200000003
bex4_w,0.200000003
beyondjunnuj,0.5
bhardwaj_g_94,0
bhaskar_bub,-0.200000003
bhattiyaashvani,0.400000006
bhukyaakash99,0
big_yoda_energy,-0.400000006
bilal7asan,0.200000003
biviurtus,0
bling1219,0.899999976
bodunde_lasisi,0.200000003
bonvoyage2000gt,0.100000001
boodihegazii,0
brhomyso,0
brjangriffin,-0.100000001
brunowfonseca,0.100000001
bryhoyt,0.600000024
bthegardner1120,-0.699999988
bwunhoptrgznu,-0.200000003
c__e1130,-0.400000006
cachoniche,0
cahd0914,0.300000012
callerdey,-0.100000001
cap10edc,0.300000012
captain_slathia,-0.100000001
ccm1103,0.300000012
cesar110987,0.200000003
chamakhi_ameur,0.300000012
chaoying1688,0.400000006
chemnguk,0.400000006
cheny20051216,0
cherubicshankey,-0.100000001
chetan_harsha,0.899999976
chgsfg,-0.100000001
chibuezefred88,0.100000001
choco_3972,0
chs153sss,0.100000001
chubbymango1,0
chung_jung_su,0
citizen111india,-0.300000012
cj516,-0.5
claravalentiim,0
clemy_marche,-0.400000006
cliffparisss,-0.200000003
cloudc2011,-0.800000012
cochieman935,-0.400000006
coldwartanker84,0
coomker,0.300000012
cresh6644,0.300000012
crisbabi1,0.300000012
crispcrisp283,0
cristianlga,0.100000001
cryptotan27,0
cuz_imma,0.300000012
d_abeykoon,0.300000012
daengpeujimank1,0.200000003
daisylou_71,0.100000001
dancingwthmuses,0
danieltvela,0
davidrobert1556,0.5
davidyeo6677,0.899999976
davyd0rios,0.300000012
daysbellydancer,0.400000006
de_genson,-0.100000001
dealerboiz,0
dentsucree22,-0.100000001
dewidee_k,0.300000012
dharunmk,0
dhruvansh__,-0.200000003
dilnawaz_gauri,0.300000012
dineleboxe,-0.100000001
dizzyzone,-0.200000003
dmontereal12,-0.100000001
dngogohi,0.300000012
donglijiang,-0.100000001
donignonben98,0.300000012
donshahani,0
dorhat6,0.400000006
dppxdugnlxsrx,0.699999988
duartemann1,0
duhapp,0.400000006
dworkinpl,0.300000012
dwrldisurs,-0.100000001
edwinmoisesare1,0.100000001
edwinvedikunnel,0.300000012
egnhypjfnjg,-0.300000012
ekamsmusk,0.300000012
ekaterinaraman,0.899999976
ekkawat15,0.200000003
el_allah_khlan,-0.200000003
elsi_renner,0.300000012
elviejobrey,0.200000003
emersonllyma,0.300000012
emesiana_t,0.300000012
emma_kalkulus,0.300000012
emmahunter_xo,-0.300000012
enette78,0.300000012
enriquezligaya1,0.300000012
eqogvfwv,0
esther_lwl,0.300000012
ewertonplay1,0
eyulienreina,0.100000001
fa_naklapat,0.400000006
